DDR-J	-0.27	-1.06%	3535400
DDR-K	0.08	0.32%	4810400
DDS	-59.47	-47.51%	132612900
DDT	0.84	3.23%	1478600
DE	-12.2	-13.79%	785613300
DEA	0.93	5.72%	33788900
DECK	-43.84	-48.15%	220519500
DEI	2.78	9.79%	278810800
DEL	-9.53	-13.93%	10366700
DEO	-5.02	-4.40%	151254200
DEX	-1.92	-17.04%	14972500
DF	-2.23	-11.51%	473242200
DFP	0.65	2.92%	14670300
DFS	-11.87	-18.12%	894583100
DFS-B	1.1	4.34%	10184600
DFT	-1.45	-4.36%	160178200
DG	1.17	1.65%	923538500
DGI	-15.31	-49.43%	152918500
DGX	4.08	6.08%	338737700
DHF	-0.53	-14.68%	57300100
DHG	-0.97	-6.91%	10880300
DHI	6.74	26.65%	1360184800
DHR	7.17	8.37%	845285200
DHT	0.78	10.67%	424178800
DHX	-0.84	-8.39%	95882600
DIAX	-1.06	-6.87%	22744000
DIN	-18.97	-18.30%	43841700
DIS	10.89	11.56%	2102186100
DK	-2.68	-9.82%	262916500
DKL	0.22	0.62%	13868900
DKS	-14.3	-28.80%	415136100
DKT	-1.03	-3.65%	25022400
DL	-1.7	-10.37%	31883600
DLB	-9.47	-21.96%	88000600
DLN-A	-5	-20.92%	3539100
DLNG	-6.65	-40.67%	24411900
DLPH	13.01	17.89%	539749000
DLR	9.32	14.06%	296536500
DLR-F	0.66	2.59%	3987200
DLR-G	1.93	8.38%	6948800
DLR-H	0.32	1.20%	8926800
DLR-I	1	4.05%	6742800
DLX	-7.71	-12.39%	78286300
DM	-8.54	-21.79%	38334600
DMB	0.21	1.73%	15045800
DMD	-0.62	-10.13%	23831000
DMO	-0.29	-1.22%	9634700
DNB	-17.03	-14.08%	56473300
DNI	-4.11	-27.18%	11341900
DNOW	-9.91	-38.52%	320094600
DNP	-1.6	-15.15%	93356800
DNR	-6.11	-75.15%	3208680700
DO	-15.61	-42.52%	587188200
DOC	0.26	1.57%	158509500
DOOR	-0.23	-0.37%	57852200
DOV	-10.41	-14.51%	429713900
DOW	5.87	12.87%	2648792200
DPG	-6.91	-31.93%	33318600
DPLO	6.85	25.03%	155624200
DPM	-20.76	-45.70%	155154300
DPS	21.52	30.02%	318703100
DPZ	17.08	18.14%	131689000
DQ	-9.69	-36.79%	24459800
DRA	-1.83	-10.55%	22010800
DRD	0.06	3.90%	29094800
DRE	0.82	4.06%	608919600
DRH	-5.22	-35.10%	516669500
DRI	5.01	8.55%	397617800
DRQ	-17.5	-22.81%	127086700
DSE	-8.19	-57.80%	34326300
DSL	-3.68	-18.49%	98085000
DSM	0.11	1.38%	23656800
DST	19.91	21.15%	66420100
DSU	-1.05	-9.41%	128313800
DSW	-13.44	-36.03%	380768800
DSX	-2.36	-35.17%	128381900
DSX-B	-9.75	-40.63%	2596200
DSXN	-8.37	-30.55%	1627800
DTE	-6.18	-7.16%	274403300
DTF	-0.27	-1.76%	3404700
DTK	-1.26	-4.55%	29763400
DTL.P	-6.57	-25.47%	2821400
DTQ	0.21	0.85%	6634100
DTZ	0.48	1.84%	3821600
DUC	-0.62	-6.32%	11807000
DUK	-12.15	-14.54%	876557500
DUKH	0.77	3.09%	9095800
DV	-22.16	-46.68%	178598200
DVA	-6.03	-7.96%	299110100
DVD	-0.28	-10.73%	2436100
DVN	-29.21	-47.72%	1129167100
DW	9.82	19.23%	30195700
DX	-1.9	-23.03%	72640400
DX-A	-1.64	-6.57%	1133100
DX-B	-2.33	-9.63%	1215400
DXB	-0.58	-2.21%	10481200
DY	34.87	99.37%	119317100
DYN	-16.95	-55.85%	607269400
DYN-A	-50.36	-49.85%	3935000
DYN.W	-3.44	-87.98%	1713500
E	-5.11	-14.64%	95825700
EAB	1.68	7.20%	3824000
EAE	2.32	10.38%	3255900
EARN	-3.92	-24.09%	11581200
EAT	-10.74	-18.30%	288691600
EBF	5.78	42.91%	31689100
EBR	-0.78	-36.45%	176180600
EBR.B	-0.29	-10.10%	40409200
EBS	12.78	46.93%	72517400
EC	-10.11	-59.05%	236418300
ECA	-8.78	-63.30%	2484374900
ECC	-3.67	-18.26%	3507100
ECCA	0.44	1.76%	1980700
ECCZ	0.35	1.43%	348900
ECL	9.86	9.43%	325688300
ECOM	-7.73	-35.82%	79285300
ECR	-5.21	-74.11%	318047500
ECT	-1.62	-51.76%	18057300
ED	-1.74	-2.64%	556700500
EDD	-3.76	-35.61%	84994700
EDE	-1.67	-5.62%	61536100
EDF	-3.47	-22.36%	18854000
EDI	-3.88	-25.44%	10721200
EDN	8.16	87.09%	17906500
EDR	1.29	3.53%	110029900
EDU	10.96	53.70%	302495800
EE	-1.56	-3.89%	41733200
EEA	-0.17	-2.07%	3344700
EEP	-16.83	-42.18%	234787900
EEQ	-16.46	-42.43%	56090200
EFC	-3.18	-15.93%	32850600
EFF	-1.98	-12.28%	5837000
EFR	-1.28	-9.35%	30669200
EFT	-1.25	-9.00%	29050500
EFX	30.5	37.71%	156205300
EGF	-0.61	-4.28%	3213600
EGIF	-4.6	-23.28%	5149200
EGL	-10.32	-24.11%	39439700
EGN	-22.77	-35.71%	253117900
EGO	-3.11	-51.15%	1266456000
EGP	-7.71	-12.18%	46740400
EGY	-2.96	-64.91%	241419200
EHI	-2.38	-21.44%	25696500
EHIC	4.43	54.29%	45234700
EIG	3.79	16.12%	33741500
EIX	-6.27	-9.58%	573053400
EL	11.86	15.56%	469291500
ELJ	0.31	1.23%	2638700
ELLI	19.91	49.38%	104523600
ELP	-7.3	-55.43%	153910700
ELS	15.12	29.33%	95076800
ELS-C	-0.72	-2.75%	1855200
ELU	1.8	8.17%	3488700
ELY	1.72	22.34%	164196500
EMD	-1.22	-11.14%	30937800
EME	3.55	7.98%	77407500
EMES	-49.37	-91.43%	126329800
EMF	-5.45	-35.34%	16086100
EMG	-1.91	-34.11%	8537100
EMN	-8.35	-11.01%	372648900
EMO	-10.94	-46.34%	42279900
EMR	-13.9	-22.52%	1242494700
ENB	-18.22	-35.44%	303625700
ENBL	-10.19	-52.55%	49644700
ENH	4.15	6.94%	86470400
ENH-C	0.73	2.93%	3477300
ENJ	0.98	4.02%	484100
ENLC	-20.47	-57.56%	80541900
ENLK	-12.43	-42.85%	194143400
ENR	-94.5	-73.51%	171551100
ENS	-5.79	-9.38%	74462300
ENV	-19.29	-39.26%	93211100
ENVA	-15.65	-70.31%	66747700
ENZ	0.06	1.35%	51163100
EOD	-1.57	-20.96%	46258500
EOG	-21.28	-23.11%	1177634800
EOI	-0.37	-2.68%	26949600
EOS	-0.19	-1.37%	30655600
EOT	0.43	2.05%	9875700
EP-C	-19.89	-32.69%	1561200
EPAM	30.87	64.65%	101714000
EPC	-19.13	-19.62%	85928100
EPD	-10.54	-29.18%	1061536400
EPE	-6.06	-58.05%	621280600
EPR	0.82	1.42%	79840000
EPR-C	0.6	2.56%	2312400
EPR-E	-0.27	-0.86%	1288900
EPR-F	0.11	0.44%	3041600
EQC	2.06	8.02%	191721500
EQC-D	0.84	3.50%	1790300
EQCO	1.43	6.20%	6118300
EQGP	-11.24	-35.13%	57325100
EQM	-12.54	-14.25%	96489000
EQR	9.75	13.57%	436092800
EQS	-0.31	-14.76%	1582300
EQT	-23.57	-31.14%	390859300
EQY	1.79	7.06%	169375000
ERA	-10	-47.28%	33481000
ERF	-6.18	-64.38%	382078200
ERJ	-7.32	-19.86%	245481000
EROS	-12.01	-56.76%	158339500
ES	-2.16	-4.06%	341195900
ESD	-2.03	-12.88%	36972200
ESE	-0.76	-2.06%	23658000
ESL	-28.68	-26.15%	66594900
ESNT	-3.82	-14.86%	124064100
ESRT	0.49	2.79%	212758900
ESS	32.81	15.88%	88517800
ESV	-14.56	-48.61%	1539601000
ETB	0.79	4.97%	16928200
ETE	-43.64	-76.05%	1641008000
ETG	-0.65	-4.02%	39499500
ETH	-3.15	-10.17%	52625200
ETJ	-0.5	-4.69%	54671500
ETM	-0.93	-7.65%	19711300
ETN	-15.92	-23.43%	784342800
ETO	-2.99	-12.30%	10361600
ETP	-31.27	-48.11%	791475700
ETR	-19.12	-21.86%	354426000
ETV	1.24	8.82%	40593100
ETW	0.21	1.91%	83477500
ETX	0.98	5.60%	9003400
ETY	0.03	0.27%	104007000
EURN	1.71	14.25%	160174100
EV	-8.5	-20.77%	198108900
EVA	-1.85	-9.25%	28801100
EVC	1.23	18.98%	94466900
EVDY	-8.73	-59.19%	53414400
EVE-A	0.28	1.12%	2157200
EVER	-3.08	-16.16%	128569100
EVF	-0.47	-7.53%	28042600
EVG	-0.74	-5.23%	12889300
EVGN	-1.16	-12.60%	1444500
EVH	-5.89	-32.72%	41503700
EVHC	-8.72	-25.14%	481266500
EVN	0.31	2.31%	15122100
EVR	1.7	3.25%	97148800
EVRI	-0.59	-11.85%	50202700
EVT	-1.46	-7.02%	34645100
EVTC	-5.39	-24.36%	72939500
EW	15.29	24.01%	275370500
EXAR	-4.07	-39.90%	66081600
EXC	-9.31	-25.11%	1911248700
EXCU	-12.03	-22.91%	29540500
EXD	-0.12	-0.95%	12473800
EXG	-0.64	-6.74%	200756700
EXK	-0.74	-34.26%	223720500
EXP	-15.6	-20.52%	189982000
EXPR	2.59	17.63%	432181900
EXR	29.57	50.43%	235541700
EXTN	-1.95	-10.83%	15365500
EZT	-0.29	-1.09%	2540300
F	-1.41	-9.10%	6993118900
FAC	-0.17	-6.67%	5699600
FAF	2	5.90%	196914500
FAM	-1.91	-15.86%	17715700
FBC	7.38	46.92%	42921400
FBHS	10.23	22.60%	353247100
FBP	-2.62	-44.63%	250270100
FBR	0.56	4.62%	352568500
FC	-2.62	-13.53%	11511500
FCAM	13.99	13.07%	33753400
FCAU	2.41	20.81%	1423822200
FCB	11.15	45.25%	54477900
FCE.A	0.63	2.96%	338307800
FCE.B	0.53	2.48%	283300
FCF	-0.15	-1.63%	90337100
FCH	-3.52	-32.53%	277187500
FCH-A	-0.39	-1.53%	3062100
FCN	-3.97	-10.28%	63129500
FCPT	4.31	21.71%	48940000
FCT	-0.66	-5.07%	18171000
FCX	-16.59	-71.02%	7297134000
FDC	-0.37	-2.26%	261151400
FDEU	-2.84	-14.20%	7976200
FDP	5.33	15.89%	44157100
FDS	21.82	15.50%	75318800
FDX	-24.67	-14.21%	440750700
FE	-7.26	-18.62%	847751000
FEI	-8.33	-38.65%	49675800
FELP	-13.34	-79.08%	43554600
FENG	-2.29	-27.56%	72480200
FEO	-3.39	-20.61%	3139700
FET	-8.27	-39.89%	278956500
FF	0.48	3.69%	28484200
FFA	-1.14	-7.95%	12443000
FFC	1	5.25%	29935300
FFG	5.61	9.67%	10455200
FGB	-2.29	-29.13%	11007000
FGL	1.1	4.53%	28410700
FGP	-5.38	-24.48%	77404700
FHN	0.94	6.92%	562539700
FHN-A	1.13	4.66%	2529900
FHY	-3.37	-23.24%	8472700
FI	0.06	0.36%	157127800
FICO	21.88	30.26%	48319000
FIF	-9.19	-38.65%	23133900
FIG	-2.93	-36.53%	255535800
FII	-4.28	-13.00%	148970200
FIS	-1.6	-2.57%	376713600
FIT	-0.81	-2.66%	988893600
FIX	11.3	66.00%	77446400
FL	8.91	15.86%	520854600
FLC	-0.61	-3.08%	8328500
FLO	2.3	11.99%	281815200
FLOW	-8.59	-23.53%	30614000
FLR	-13.41	-22.12%	396139000
FLS	-17.75	-29.67%	373353500
FLT	-5.78	-3.89%	161466200
FLTX	15.3	43.11%	108070400
FLY	0.5	3.80%	68356700
FMC	-17.9	-31.39%	314621600
FMN	0.4	2.76%	3147800
FMO	-13.14	-50.31%	40069600
FMS	4.7	12.65%	37790300
FMSA	-4.57	-66.04%	212074600
FMX	4.32	4.91%	95363900
FMY	-0.32	-2.15%	2008600
FN	6.08	34.27%	47194200
FNB	0.02	0.15%	264899600
FNB-E	1.82	6.64%	2017200
FNF	0.22	0.64%	334701400
FNFV	-4.51	-28.65%	116116600
FNV	-3.44	-6.99%	239485800
FOE	-1.84	-14.20%	158769300
FOF	-2.2	-16.72%	18747400
FOR	-4.46	-28.96%	65068600
FPF	-1.44	-6.34%	41653300
FPI	0.47	4.48%	3583800
FPL	-7.14	-39.87%	33436700
FPO	-0.96	-7.77%	60087200
FPT	0.7	5.49%	4554000
FR	1.57	7.64%	196983300
FRA	-0.49	-3.66%	29608400
FRC	13.94	26.75%	185677900
FRC-A	-0.32	-1.22%	5662400
FRC-B	0.76	2.99%	2981700
FRC-C	1.43	5.97%	3636500
FRC-D	1.51	6.40%	5002800
FRC-E	0.31	1.13%	4110900
FRC-F	0.8	3.24%	7677800
FRO	2.4	19.12%	684659400
FRT	12.64	9.47%	91796800
FSB	10.38	49.43%	10324700
FSCE	-1.08	-4.35%	1897000
FSD	-1.92	-12.00%	31114100
FSIC	-0.94	-9.47%	200781900
FSM	-2.3	-50.55%	79012400
FSS	0.41	2.66%	71386500
FT	-1.37	-19.30%	11293900
FTAI	-4.74	-29.63%	49460500
FTI	-17.83	-38.07%	849306100
FTK	-7.29	-38.92%	333752600
FUL	-8.06	-18.10%	71575400
FUN	8.01	16.75%	42164500
G	6.05	31.96%	167358700
GAB	-1.16	-17.93%	104915000
GAB-D	0.64	2.52%	528700
GAB-G	1.83	8.18%	962000
GAB-H	2.04	8.87%	2083500
GAM	-3.06	-8.74%	16369000
GAM-B	0.74	2.85%	1150400
GBAB	-0.86	-3.88%	16555800
GBL	-57.9	-65.10%	5933400
GBX	-21.11	-39.29%	170482100
GCAP	-0.91	-10.09%	63148500
GCH	-1.37	-13.80%	6041200
GCI	-15.64	-48.98%	437695800
GCO	-19.79	-25.83%	44302500
GCV	-1.3	-21.38%	5098700
GCV-B	1.29	5.04%	186000
GD	-0.26	-0.19%	366427400
GDDY	5.91	22.60%	140028700
GDL	-0.22	-2.15%	8178300
GDL-B	0.01	0.02%	584300
GDO	-1.98	-11.14%	9272800
GDOT	-4.07	-19.86%	136859700
GDV	-3.2	-14.77%	41393900
GDV-A	0.66	2.59%	641800
GDV-D	0.76	2.99%	532400
GE	5.88	23.27%	13240844800
GEB	0.92	3.72%	17957500
GEF	-16.42	-34.77%	80705900
GEF.B	-6.49	-13.17%	2258300
GEH	0.87	3.51%	12530600
GEK	1.84	7.79%	22883700
GEL	-5.68	-13.39%	118856200
GEN	-5.53	-61.44%	39191900
GEO	-11.45	-28.37%	134102900
GEQ	-4.08	-19.98%	7185900
GER	-8.71	-61.38%	103109700
GES	-2.2	-10.44%	345126000
GF	0.66	4.70%	6154100
GFA	-0.41	-26.62%	121741200
GFF	4.5	33.83%	44518000
GFI	-1.76	-38.85%	1314035300
GFY	-0.82	-4.92%	4659800
GG	-6.96	-37.58%	2290033400
GGB	-2.35	-66.20%	1418147800
GGE	-1.96	-11.05%	5453900
GGG	-8.11	-10.11%	75248600
GGM	-2.05	-9.52%	5295400
GGP	-0.92	-3.27%	1108007300
GGP-A	-0.09	-0.36%	6561000
GGT	-2.51	-25.07%	19897100
GGT-B	1.29	5.06%	119200
GGZ	-0.04	-0.38%	6559000
GHC	-378.74	-43.85%	8197800
GHL	-14.99	-34.38%	87059100
GHM	-11.95	-41.54%	13014400
GHY	-1.77	-11.12%	44220800
GI	-6.15	-42.41%	25741000
GIB	1.87	4.90%	64517700
GIL	0.15	0.51%	101413400
GIM	-0.84	-11.68%	96450700
GIMO	8.84	49.86%	96397100
GIS	4.33	8.12%	790270400
GJH	0.74	8.11%	410200
GJO	0.38	1.92%	205500
GJP	-2.05	-8.91%	169200
GJR	0.55	2.84%	173900
GJS	0.49	2.73%	281100
GJT	0.23	1.30%	331300
GJV	-0.28	-1.09%	238500
GKOS	-4.42	-15.18%	32499000
GLF	-19.75	-80.88%	144914300
GLO-A	-5.5	-21.65%	6190700
GLOB	21.89	140.14%	52966500
GLOG	-12.05	-59.21%	198111200
GLOP	-11.02	-43.66%	42736500
GLP	-15.42	-46.74%	37278400
GLT	-7.13	-27.88%	39579200
GLW	-4.65	-20.28%	2571653500
GM	-0.9	-2.58%	3828374700
GM.B	-0.71	-4.18%	37939200
GME	-5.76	-17.04%	520461000
GMED	4.05	17.04%	117967400
GMZ	-9.21	-52.81%	60377700
GNC	-15.94	-33.94%	396816500
GNE	4.97	80.42%	24425100
GNE-A	1.2	18.90%	2247100
GNK	-57.1	-79.31%	21272800
GNL	-2.12	-21.05%	127315200
GNRC	-16.99	-36.33%	213466500
GNRT	-3.3	-25.88%	44875400
GNT	-2.34	-29.00%	23832800
GNW	-4.77	-56.12%	1892196500
GOF	-4.07	-19.47%	16286300
GOL	-51.8	-90.09%	315646600
GPC	-20.68	-19.41%	191387700
GPE-A	1.88	6.82%	506400
GPI	-13.92	-15.53%	65283100
GPK	-0.79	-5.80%	782282300
GPM	-0.96	-11.11%	18943000
GPN	24.15	59.82%	206606200
GPRK	-2.43	-47.37%	5972300
GPS	-17.41	-41.34%	1159200800
GPT	-19.88	-72.03%	253511400
GPT-A	0.2	0.80%	71600
GPX	-8.82	-25.99%	18031300
GRA	4.2	4.40%	136156600
GRAM	-9.7	-76.74%	21211800
GRO	0.17	14.05%	18711400
GRP.U	-8.05	-22.64%	1468400
GRR	-2.15	-19.18%	1208800
GRUB	-12.12	-33.37%	533447100
GRX	-0.17	-1.63%	13394200
GRX-A	0.29	1.13%	301700
GRX-B	1.35	5.29%	701700
GS	-13.6	-7.02%	703445100
GS-A	0.91	4.80%	14092900
GS-B	0.63	2.48%	8484600
GS-C	0.97	4.85%	2883500
GS-D	0.73	3.71%	21090500
GS-I	1.45	5.86%	19045500
GS-J	1.49	6.11%	35763000
GS-K	1.89	7.30%	25286400
GSBD	-0.5	-2.56%	33214400
GSH	0.59	2.45%	4488700
GSJ	-0.43	-1.61%	8435700
GSK	-2.39	-5.59%	948675500
GSL	-1.9	-42.22%	19371900
GSL-B	-5.42	-30.71%	2802200
GTN	5.1	45.54%	207331300
GTN.A	4.52	49.40%	365500
GTS	0	0.00%	40203900
GTT	3.83	28.95%	42386100
GTY	-1.06	-5.82%	31309900
GUT	-1.62	-22.13%	19656300
GUT-A	0.65	2.58%	232800
GVA	4.89	12.86%	55765000
GWB	6.23	27.34%	107544600
GWR	-36.23	-40.29%	153698200
GWRE	9.53	18.82%	93274000
GWW	-52.3	-20.52%	168902700
GXP	-1.1	-3.87%	335105500
GYB	0.1	0.48%	1721600
GYC	1.02	4.75%	433300
GZT	-2.68	-22.98%	1348300
H	-13.19	-21.91%	117959500
HAE	-5.18	-13.84%	73971400
HAL	-5.29	-13.45%	3485468600
HAR	-12.5	-11.71%	227176100
HASI	4.69	32.96%	55911100
HBI	1.53	5.46%	775492000
HBM	-4.86	-55.99%	25954800
HBM.W	-0.62	-72.09%	477400
HCA	-5.76	-7.85%	1012607100
HCI	-8.39	-19.40%	28208700
HCJ	-1.15	-4.31%	664500
HCLP	-25.11	-80.92%	115995100
HCN	-7.64	-10.10%	603414400
HCN-I	-5.05	-7.67%	14817000
HCN-J	-0.8	-3.00%	5392300
HCP	-5.79	-13.15%	880375700
HD	27.28	25.99%	1288932500
HDB	10.85	21.38%	228918200
HE	-4.53	-13.53%	106933800
HE-U	0.15	0.58%	109800
HEI	-6.04	-10.00%	48622600
HEI.A	1.84	3.89%	26445100
HEP	1.23	4.11%	29104400
HEQ	-1.86	-11.40%	11526000
HES	-25.34	-34.33%	784380700
HF	-4.85	-13.50%	59976400
HFC	2.41	6.43%	735579000
HGG	-3.91	-51.65%	47607000
HGH	1.64	5.47%	11081300
HGT	-6.86	-81.09%	44152900
HHC	-17.26	-13.23%	41608100
HHS	-4.5	-58.14%	61556600
HHY	-2.03	-22.78%	18447100
HI	-4.87	-14.12%	64842300
HIE	-8.54	-42.70%	19527700
HIFR	-8.6	-31.73%	99195100
HIG	1.77	4.25%	786702000
HIG.W	2.82	8.32%	1349000
HII	14.39	12.80%	80130900
HIL	0.04	1.04%	34404100
HIO	-0.68	-12.66%	83209800
HIVE	0.31	6.46%	56309300
HIW	-0.68	-1.54%	188405300
HIX	-2	-24.07%	71873600
HJV	0.51	3.37%	625500
HK	-0.52	-29.21%	1300161500
HL	-0.9	-32.26%	1451066800
HL-B	3.6	6.97%	40100
HLF	15.92	42.23%	424931900
HLI	3.46	15.21%	18805000
HLS	-3.65	-9.49%	185643200
HLT	-4.69	-17.98%	1787241600
HLX	-16.44	-75.76%	454613200
HMC	2.41	8.16%	175554100
HMLP	-2.02	-9.79%	8837400
HMN	0	0.00%	35998500
HMY	-0.96	-50.79%	706844800
HNI	-15	-29.38%	41693300
HNP	-19.87	-36.68%	16862600
HNR	-5.56	-76.80%	115862400
HOG	-20.52	-31.13%	653198800
HON	3.65	3.65%	776612400
HOS	-15.03	-60.19%	253097500
HOV	-2.32	-56.17%	581191200
HP	-13.87	-20.57%	603000100
HPE	0.21	1.40%	652794400
HPF	-0.73	-3.59%	10572700
HPI	-0.39	-1.91%	15817900
HPP	-1.92	-6.39%	156199100
HPQ	-6.4	-35.09%	3693730700
HPS	-0.01	-0.06%	16395400
HQH	-1.83	-5.81%	32867900
HQL	-1.24	-4.98%	18059600
HR	1	3.66%	190294300
HRB	-0.37	-1.10%	713984100
HRC	2.44	5.35%	106758800
HRG	-0.6	-4.24%	165262500
HRL	13.49	51.79%	241566500
HRS	15.08	21.00%	248854000
HRTG	2.39	12.30%	68817600
HSB-A	-0.13	-0.51%	11589800
HSBC	-7.76	-16.43%	512201500
HSC	-11.01	-58.28%	199572900
HSEA	0.21	0.79%	20833000
HSEB	-0.5	-1.88%	51300600
HST	-8.43	-35.46%	2086356300
HSY	-14.66	-14.11%	307487300
HT	14.73	209.53%	301397000
HT-C	-0.6	-2.34%	1532000
HTA	0.03	0.11%	190495700
HTD	-1.7	-7.63%	20013800
HTF	-0.08	-0.32%	409800
HTGC	-2.69	-18.08%	98211400
HTGX	0.08	0.32%	2159100
HTGY	-0.41	-1.60%	815400
HTGZ	-0.16	-0.63%	798300
HTH	-0.73	-3.66%	95480600
HTR	-2.37	-9.75%	9386700
HTY	-0.99	-8.82%	11584100
HTZ	-42.84	-42.94%	1932203900
HUBB	0.94	0.94%	1464900
HUBS	22.7	67.54%	66989500
HUM	34.88	24.28%	386066300
HUN	-11.41	-50.09%	920883200
HVT	-0.57	-2.59%	22154900
HVT.A	-0.42	-1.92%	40400
HW	1.88	12.54%	157731100
HXL	4.96	11.95%	151800500
HY	-20.75	-28.35%	17185200
HYB	-1.28	-14.32%	15159800
HYH	-12.06	-26.52%	156898000
HYI	-1.67	-10.59%	26329100
HYT	-1.62	-14.21%	106639100
HZN	-5.13	-33.10%	22938900
HZO	-1.63	-8.13%	73301000
I	-13.2	-76.04%	83626000
IAE	-2.4	-21.00%	11922200
IAG	-1.28	-47.41%	1472792100
IBA	-0.65	-1.30%	4285900
IBM	-22.82	-14.22%	1105794700
IBN	-3.72	-32.21%	2061431800
IBP	7.01	39.34%	38281000
ICB	-1.06	-5.91%	3017500
ICD	-0.17	-3.26%	14958000
ICE	7.39	16.86%	180329200
ICL	-3.2	-44.14%	46647300
IDA	1.81	2.73%	64687500
IDE	-3.4	-21.71%	17626000
IDT	-8.65	-42.59%	29679200
IEX	-1.23	-1.58%	96867600
IFF	18.28	18.03%	112889500
IFN	-3.07	-11.89%	30924800
IGA	-1.03	-8.97%	14420300
IGD	-1.32	-15.87%	75960300
IGI	-0.83	-3.95%	7058700
IGR	-1.35	-15.02%	76271600
IGT	-1.07	-6.20%	486150600
IHC	-0.1	-0.72%	2678700
IHD	-2.96	-28.57%	18472500
IHG	-1.57	-3.27%	56593100
IID	-1.72	-21.29%	9256700
IIF	-1.41	-5.25%	12576700
IIM	-0.14	-0.85%	36411300
IL	-2.83	-23.78%	69302700
IM	2.74	9.91%	296104800
IMAX	4.64	15.02%	194217400
IMN	-2.42	-63.85%	31358200
IMPV	13.88	28.08%	121715500
INB	-2.28	-19.42%	15832000
INF	-9.14	-43.75%	23101600
INFY	-14.71	-46.76%	871419700
ING	0.49	3.78%	719140500
INGR	11	12.97%	109184400
INN	-0.49	-3.94%	135370800
INN-A	-2.05	-7.34%	1177100
INN-B	-0.47	-1.79%	673600
INN-C	0.6	2.36%	987700
INST	4.82	30.13%	7731800
INT	-8.47	-18.05%	111387200
INVN	-6.03	-37.08%	433752900
INXN	2.81	10.28%	139745300
INZ	0.24	0.93%	13279000
IO	-33.75	-81.82%	222353500
IOC	-17.37	-35.60%	99733700
IP	-15.88	-29.64%	764894300
IPG	2.51	12.08%	896376700
IPHI	8.54	46.21%	128871600
IPI	-10.93	-78.75%	223692500
IPL-D	0.81	3.24%	3791700
IQI	0.2	1.60%	25167400
IR	-8.1	-12.78%	558870100
IRE-B	-0.35	-1.35%	1148100
IRE.P	-1.05	-3.99%	396700
IRET	-1.22	-14.93%	135444900
IRL	1.31	10.38%	2117100
IRM	-11.65	-30.13%	405730400
IRR	-2.83	-34.14%	21214700
IRS	-3.07	-19.97%	20664800
ISD	-2.08	-12.47%	35149800
ISF	0.24	0.94%	12005800
ISG	0.27	1.07%	7636300
ISP	0.26	1.03%	4767700
IT	6.49	7.71%	102020200
ITG	-3.8	-18.25%	101408400
ITT	-4.14	-10.23%	172281000
ITUB	-6.5	-49.96%	4122341800
ITW	-2.02	-2.13%	438518900
IVC	0.63	3.76%	37521700
IVH	-3.48	-21.94%	18281100
IVR	-3.07	-19.86%	319204700
IVR-A	-2.37	-9.95%	3543600
IVR-B	-1.04	-4.57%	4844800
IVZ	-6.04	-15.28%	799513700
IX	7.71	12.33%	7239300
JAX	0.67	6.54%	6940800
JBK	-0.46	-1.81%	190800
JBL	1.46	6.69%	551608400
JBN	0.27	1.78%	749200
JBR	-0.27	-1.74%	316800
JBT	16.97	51.64%	30320600
JCAP	-5.1	-25.44%	8482900
JCE	-3.2	-18.32%	14180600
JCI	-8.85	-18.31%	918523300
JCP	0.18	2.78%	3253970800
JDD	-0.94	-7.99%	14948300
JE	1.89	36.14%	53608200
JEC	-2.74	-6.13%	332541500
JEQ	0.93	13.74%	4945000
JFC	-1.59	-9.40%	2532200
JFR	-0.75	-6.82%	44476300
JGH	-3.51	-20.35%	24976200
JHA	0.08	0.80%	3241300
JHI	-3.32	-18.76%	5447900
JHS	-0.86	-6.02%	4546900
JHX	-41.73	-76.71%	2959700
JHY	-0.05	-0.50%	6247300
JKS	7.96	40.39%	249418700
JLL	9.93	6.62%	76580600
JLS	-0.44	-1.90%	12007000
JMEI	-4.56	-33.48%	508753700
JMF	-9.22	-45.37%	53757500
JMLP	-8.28	-54.30%	20522700
JMM	-0.57	-7.43%	3664200
JMP	-2.16	-28.35%	15265900
JMPB	-0.83	-3.23%	1192000
JMPC	-0.16	-0.63%	719500
JMT	-0.88	-3.80%	2991000
JNJ	-1.85	-1.77%	2077930700
JNPR	5.28	23.66%	1369779200
JNS	-2.04	-12.65%	687014800
JOE	0.12	0.65%	123827100
JOF	1.26	14.05%	9923800
JONE	-7.56	-66.26%	86183000
JOY	-33.91	-72.89%	788640300
JP	-0.29	-2.79%	8191700
JPC	-0.4	-4.18%	55935500
JPEP	-7.31	-59.77%	14379000
JPI	0.31	1.38%	15360000
JPM	3.45	5.51%	3999698300
JPM-A	1.54	6.50%	23480100
JPM-B	1.06	4.01%	21472300
JPM-D	1.28	5.32%	29757100
JPM-E	0.7	2.74%	22863100
JPM-F	1.2	4.82%	71583100
JPM-G	1.17	4.73%	46823400
JPM-H	0.97	3.89%	31823600
JPM.W	2.89	13.89%	36515400
JPS	0.21	2.36%	84223500
JPW	-1.71	-10.44%	3597000
JQC	-0.93	-10.60%	95198600
JRI	-3.64	-19.28%	10737900
JRO	-1.47	-13.04%	34806500
JSD	-1.82	-10.93%	8593300
JTA	-1.62	-12.19%	12168400
JTD	-2.24	-13.87%	9913700
JW.A	-14.21	-23.99%	50827800
JW.B	-15.15	-25.02%	80800
